tap_count,PSNR,SSIM,L1,avg_ms,min_ms,max_ms,std_ms
1,12.155689,0.6276948,0.13406256,0.10348800015053712,0.09289599873591214,0.2896000099135563,0.026614356756518125
5,12.829596,0.6039065,0.11743542,0.37855616193497554,0.32387201313395053,0.5661439875839278,0.029542112945646928
10,14.431889,0.60653245,0.09088551,1.213931521513732,1.007328005391173,1.362463933764957,0.05220545754836093
20,15.405354,0.6211702,0.07661074,4.567664316260489,3.7220798508496955,5.748000082443468,0.27643756122629426
40,15.678502,0.6547306,0.072194785,17.911925045400857,14.54127950023394,23.576576228020713,1.0877123009359344
60,15.723091,0.68105483,0.0716197,40.43722600122681,32.84963175596204,53.1065290417755,3.603454063975484
80,15.735342,0.69879985,0.07162777,70.15522772043361,64.30624166841153,71.929025605903,1.4885006015813746
