tap_count,PSNR,SSIM,L1,avg_ms,min_ms,max_ms,std_ms
1,12.151159,0.627769,0.13402106,0.10006720028351992,0.09244800067972392,0.10736000130418688,0.00364102498993875
5,12.830919,0.6048564,0.117080554,0.3378211198770441,0.32624000671785325,0.5269439903786406,0.02672800545146025
10,14.434176,0.60575795,0.090826154,1.0466259225271641,1.025088008143939,1.2879680121550336,0.027416300502122216
20,15.393267,0.61996883,0.07684321,3.9135401477839333,3.7959998903097585,4.3344001626828685,0.11304822271585387
40,15.667514,0.65458614,0.07229761,15.443558736983686,14.810271697468124,17.44713648443576,0.4599756825320058
60,15.711841,0.67978305,0.07174909,34.48502274044673,33.42192090128083,35.49852808739524,0.5467513759392774
80,15.730494,0.6983562,0.07165684,62.2003010110266,61.5734049010789,68.67367081867997,1.0915471485189534
