tap_count,PSNR,SSIM,L1,avg_ms,min_ms,max_ms,std_ms
1,9.313238,0.62113965,0.18854414,0.09778400022885762,0.09017600014340132,0.11446400068234652,0.0027509630270718274
5,10.838418,0.60758334,0.14768909,0.3564441580791026,0.2976639886619523,0.5360959939425811,0.028795814796294204
10,12.447701,0.6103101,0.11302693,1.1467686385801061,0.9102399771800265,1.5492799946805462,0.08305033604129385
20,13.291024,0.6301305,0.09538927,4.233141403072514,3.367807805421762,5.3420799357118085,0.25052796974471714
40,13.46138,0.6645396,0.091217674,16.06117339367629,13.394015541882254,21.9417596970452,1.0933480772007236
60,13.476771,0.6901242,0.09112665,34.75569478494581,29.65830459643621,35.669410395785235,1.2183806963375547
80,13.480311,0.70740324,0.09127832,61.28256947761867,52.45433396787848,62.994020993239246,2.432539554865844
