tap_count,PSNR,SSIM,L1,avg_ms,min_ms,max_ms,std_ms
1,9.169999,0.5989452,0.19288816,0.09004480021307244,0.08678399922791868,0.09321599930990487,0.001208011635655715
5,9.055194,0.4211795,0.2040484,0.2567712014913559,0.24230399157386273,0.4123840247048065,0.02753768384702409
10,9.702075,0.38429573,0.19556971,0.6908691215631552,0.6248960107332096,1.1132160109700635,0.08055840477798767
20,10.116676,0.3821899,0.18489043,2.3440412807220126,2.143487921101041,3.1120320487534627,0.22141390906360367
40,10.151029,0.40686882,0.17897463,9.523042187817628,8.381088702124543,10.883200137293898,0.9915930669532271
60,10.148763,0.43653408,0.17759602,22.472164850818228,18.63308852899354,23.403680293704383,1.4943907656372712
80,10.1458025,0.4627205,0.17710187,40.70380881429184,40.26400136796292,41.44534169847611,0.19037175081221394
