Method,Avg (ms),Std,Min (ms),Max (ms)
Constant,1.0480473607685417,0.023693046333606152,0.8164160166634247,1.0601919994223863
Incremental,1.2604931152332575,0.07172289653487914,1.2219199882820249,1.4703039552550763
Cumulative,1.120976005177945,0.02446260693650354,0.8831360186450183,1.1346239901613444
