Method,Avg (ms),Std,Min (ms),Max (ms)
Constant,1.055141758545069,0.022647969667737414,0.8349760185228661,1.0682879994856194
Incremental,1.48235071901232,0.0570937814760816,1.0240960250375792,1.5383359737461433
Cumulative,1.1332950329466258,0.04633943161404327,0.8991999989375472,1.152319969725795
