SPP,PSNR,SSIM,L1,avg_ms,min_ms,max_ms,std_ms
1,9.408529,0.6302817,0.18584695,0.19919872099068014,0.19456000160425901,0.20377600193023682,0.002310045120654496
25,12.139579,0.65631205,0.122622736,0.7945728022512049,0.5437440061941743,0.8345599644817412,0.027006191290832735
100,15.879007,0.68828446,0.07614372,2.157926394455135,1.9189760782755911,2.1852158401161432,0.02560301714742204
400,18.050978,0.73020107,0.06151811,8.679905326557346,8.594432721845806,8.787968279793859,0.04611015597933241
1600,18.415655,0.7855093,0.061558213,29.52089609135408,28.85734519455582,30.398464985657483,0.3816446787319369
3600,18.438751,0.81885505,0.06215357,65.70586147320923,64.91443146253005,66.61836653016508,0.33549545758837956
6400,18.431156,0.83934754,0.06250203,117.48890630609355,116.23935876181349,118.91814666986465,0.5163680628914588
