SPP,PSNR,SSIM,L1,avg_ms,min_ms,max_ms,std_ms
1,9.150081,0.605303,0.1934844,0.19985408175271005,0.19558400195091963,0.20480000134557486,0.002053394266305452
25,8.949946,0.5417814,0.20391604,0.7250227180449292,0.5222400017082691,0.7874560388736427,0.05609846766860447
100,9.03735,0.5370676,0.20255673,1.8000486566731706,1.5544320372864604,2.273280027322471,0.25338246256146757
400,9.038761,0.54013425,0.20092711,7.436421113205142,5.764095873571932,8.697855809237808,1.0310183631070546
1600,9.011887,0.5498326,0.20073116,26.639687632992864,24.699904270935804,28.804097251035273,1.293674170572167
3600,9.0114765,0.5580403,0.20073338,62.22755832372699,61.73900633305311,62.81318527460098,0.24995268276908514
6400,9.008497,0.5640586,0.20083606,111.43874549127185,110.018561439123,113.1468802257441,0.7408826574265902
