SPP,PSNR,SSIM,L1,avg_ms,min_ms,max_ms,std_ms
1,9.404629,0.6297843,0.18593901,0.19674112119711937,0.19148800196126103,0.2058240002952516,0.002460393011187472
25,12.131825,0.6553247,0.121843085,0.48398335876874626,0.4771840018220246,0.49356798315420747,0.003171161822444818
100,15.988058,0.6848314,0.07265524,1.3974323198432104,1.3690880634821951,1.427456031087786,0.010896701388713275
400,19.158766,0.72276765,0.050298117,5.160591364121064,5.020671750418842,5.247999727725983,0.03611617733872808
1600,20.244839,0.77289504,0.045265354,20.83330055090599,20.389886962249875,21.5275502782315,0.25640648606515154
3600,20.399395,0.8072637,0.045160886,47.99411215721629,47.19206150015816,49.10899166716263,0.35855273839421825
6400,20.442675,0.8288235,0.045273583,85.96718637147453,84.27007968863472,87.62880022265017,0.5816405187237266
