SPP,PSNR,SSIM,L1,avg_ms,min_ms,max_ms,std_ms
1,9.1580715,0.5996917,0.19321302,0.19378176146652548,0.18944000080227852,0.19763200217857957,0.0017919708716745547
25,9.121649,0.43695322,0.20138572,0.43214847990777344,0.42291200440376997,0.44031999399885535,0.0033369801828063298
100,9.841245,0.4041477,0.18949758,1.1831705654598772,1.1601919494569302,1.216512078884989,0.008835320717034023
400,10.327014,0.4043251,0.17608133,4.263639021441341,4.1697281785309315,4.344832295551896,0.039983530614177726
1600,10.365465,0.43283072,0.17022999,16.877906034328042,16.585728535428643,17.122303300071508,0.12764669016924315
3600,10.35729,0.4628943,0.16921379,39.23158023735508,38.53721647616476,39.8264320557937,0.25706302162532
6400,10.3505945,0.48756135,0.16913295,69.8633625169564,69.09234863519669,71.61856157425791,0.42186399187951845
