tap_count,PSNR,SSIM,L1,avg_ms,min_ms,max_ms,std_ms
1,8.502501,0.20987014,0.30292532,0.10255648029269651,0.09388799837324768,0.10579200030770153,0.0025075135940946865
5,9.498805,0.17889291,0.2518646,0.37828800301067533,0.321311988751404,0.5708160392241552,0.030006312582462596
10,10.912299,0.18040426,0.19978824,1.2072028768539895,0.9895040161209181,1.406944092712365,0.05834523976354544
20,11.73615,0.21130133,0.17550233,4.52871008280199,3.6502719215350226,5.876576220267452,0.26568368979659357
40,11.954893,0.2778189,0.17102404,17.634169945007887,14.35404739168007,23.46828846691642,1.267746386753377
60,12.000823,0.3270824,0.17076609,39.08681979232934,32.08140639553312,52.35225420992356,2.604662842551665
80,12.013693,0.3605298,0.17095694,68.73866955813253,63.00015802902635,70.79459721699823,1.5109125038541251
